corpus,titolo,sequenza,tipo,n_eventi,gamma,gamma_A1,gamma_A2,cv_tau
wikipedia,Judaism,be,appaiata,33,1.1216215454861493,0.9791069161752942,1.0897897460907318,1.1528945941366102
wikipedia,Roman Empire,vocali,vocali,19091,1.1560867363837504,0.9512598363344238,0.9448479129308307,0.49089857856385205
wikipedia,Roman Empire,spazio,spazio,9162,1.1944305495573753,0.983900556790454,1.0032599927028085,0.4796198837640276
wikipedia,Roman Empire,e,lettera,6058,1.0994404742227557,0.9674434274705117,0.9683967701148634,0.8290942707228612
wikipedia,Roman Empire,t,lettera,4208,1.0725477892985786,0.9759681846734839,0.9791661989527158,0.8241495184532809
wikipedia,Roman Empire,a,lettera,4158,1.1784018448008966,0.9873308412656359,0.9433575900367762,0.8298523312259096
wikipedia,Roman Empire,i,lettera,3916,1.1841486911847234,1.004971697000089,0.9699718973181947,0.9291071916565349
wikipedia,Roman Empire,n,lettera,3565,1.1661880697327294,0.989030836661637,0.9837226702199198,0.8460339261264762
wikipedia,Roman Empire,r,lettera,3515,1.0613778655953092,1.014557014665451,0.9555635263401373,0.8524502667471207
wikipedia,Roman Empire,o,lettera,3449,1.1054132059241166,0.9908416507674819,0.9457128347526251,0.8829331391078247
wikipedia,Roman Empire,s,lettera,3056,1.2083640007935257,0.9009670116556702,1.0239414244666,0.8997693200105177
wikipedia,Roman Empire,l,lettera,2132,1.2592419978185563,0.9286697921327969,1.0398656196078209,0.9836545542621346
wikipedia,Roman Empire,d,lettera,1967,1.14977379696203,1.047045527829651,1.0538384917867145,0.9340706464542203
wikipedia,Roman Empire,h,lettera,1918,1.2595115023050927,1.0413312509036734,0.9675594811373461,0.9832660947028151
wikipedia,Roman Empire,c,lettera,1703,1.140487281853322,0.9421058320969609,0.9781176412036693,0.9296872584818611
wikipedia,Roman Empire,u,lettera,1510,1.0847995968571362,1.0060573766503773,0.9631800858596238,0.9948610101523155
wikipedia,Roman Empire,m,lettera,1441,0.9615080642063091,0.9175527717659367,0.9811639479108148,0.9384424376717186
wikipedia,Roman Empire,p,lettera,1170,1.1967649315754643,1.0048016056282736,1.0487967220364227,1.0041635955569261
wikipedia,Roman Empire,f,lettera,1004,1.0924173423085946,0.9927539973482409,0.9506632768973265,0.9587549026375245
wikipedia,Roman Empire,g,lettera,936,1.1641959693930934,1.000083813278577,1.0382864749618301,1.0606897988906538
wikipedia,Roman Empire,y,lettera,715,1.110755108542646,0.9450221006491294,1.0475119948793405,0.9940373701896528
wikipedia,Roman Empire,w,lettera,694,1.1960526286423208,1.0133813140544747,0.993449990295099,1.03445777271556
wikipedia,Roman Empire,the,funzione,754,1.339192900242475,1.0044348615200678,1.085053004657379,1.0382392323377672
wikipedia,Roman Empire,of,funzione,379,1.0197149777502252,0.9363613900622311,1.0528923672612656,0.950551167535249
wikipedia,Roman Empire,and,funzione,320,1.0501867242836451,0.9911201593575704,0.9594633209082143,0.854942631719913
wikipedia,Roman Empire,in,funzione,221,1.0106509024826869,0.9898181765466542,0.9828114734090727,0.9260669029407466
wikipedia,Roman Empire,to,funzione,218,1.072947728281087,0.9795946327567547,0.9805728151043634,0.9613198898644073
wikipedia,Roman Empire,was,funzione,132,1.0585121075486918,0.9632916990670702,1.12210897122186,1.0583569878946748
wikipedia,Roman Empire,roman,keyword,100,1.2291441710826603,1.0184474058601587,1.0829448603727034,1.0434267860626372
wikipedia,Roman Empire,empire,keyword,86,1.3682683449706265,0.987972077159936,1.2714525748309464,1.6172297219651726
wikipedia,Roman Empire,rome,keyword,39,1.1126185693328652,0.9616488088606627,1.0662294203938123,1.322720838842566
wikipedia,Roman Empire,slaves,keyword,33,1.6328167303993997,1.0174455287552118,1.4881330910816344,2.2026405437829206
wikipedia,Roman Empire,century,keyword,28,1.0870706198708404,0.980250799383399,1.0457980595130283,0.9820801615313506
wikipedia,Roman Empire,military,keyword,25,1.2538851259659536,0.92756574469554,1.1396831198908222,1.3507668371638197
wikipedia,Roman Empire,imperial,keyword,26,0.9174252592618147,0.9996534340274241,0.9204837592829233,0.97154772782325
wikipedia,Roman Empire,were,appaiata,94,1.2174387392411081,1.0293100870688816,1.1164104079497372,1.2609134351976465
wikipedia,Roman Empire,by,appaiata,86,1.137360521845678,1.0831706345513847,1.0973925996644986,1.3419121219598122
wikipedia,Roman Empire,their,appaiata,36,1.0631502974874152,1.0081124370038934,1.0587310962321743,1.0594584401793887
wikipedia,Roman Empire,who,appaiata,33,1.1009374623779526,0.9459495304392106,1.16436560013689,1.4690410195398924
wikipedia,Roman Empire,most,appaiata,27,1.0051547815859079,0.9001209573952513,1.026337008638224,1.4312913957036333
wikipedia,Roman Empire,be,appaiata,25,1.1715873468857378,1.0025617218827632,1.1245684844282384,1.07201912408022
wikipedia,Roman Empire,its,appaiata,26,1.0714589152739704,0.9502154393873173,1.0446252330602777,1.0494497749190408
wikipedia,Cold War,vocali,vocali,18711,1.083069132241846,0.9523870472813782,1.0397646820259296,0.5113973196459439
wikipedia,Cold War,spazio,spazio,9224,1.1148762044813547,1.020463948812734,1.0383067242486466,0.47387579156302345
wikipedia,Cold War,e,lettera,5974,1.1179620776373025,1.0172028336857981,0.9839317774486599,0.824076819308999
wikipedia,Cold War,t,lettera,4531,1.1165423887969625,1.0705441927908599,0.9939316867248706,0.8351009367101514
wikipedia,Cold War,a,lettera,3982,1.1468064668942273,0.9547900134660798,0.9118101117164295,0.8714747399274115
wikipedia,Cold War,n,lettera,3982,1.1901875228522538,0.9585219170644557,0.9874692645757808,0.8677321276116136
wikipedia,Cold War,i,lettera,3817,1.1185266797737625,0.9886951992014055,1.0450814902727157,0.8833322135834737
wikipedia,Cold War,o,lettera,3546,1.075100868628632,0.9892286855409173,0.9704576062752707,0.8824226447923235
wikipedia,Cold War,s,lettera,3079,0.9807772223630568,0.9596172671770073,0.9522966584143896,0.9395162607140899
wikipedia,Cold War,r,lettera,3035,1.0724842475789704,0.9541750998661467,0.9416450274803007,0.8466297076428462
wikipedia,Cold War,h,lettera,1990,1.194330615281918,0.8813283907936266,0.9931647608012953,0.8700330588280041
wikipedia,Cold War,l,lettera,1943,0.9812119282030384,0.9843424497620318,0.990893565550356,0.9667307871085847
wikipedia,Cold War,d,lettera,1914,1.1005704705289374,0.9835611122587485,0.9766514736750889,0.9140968077727526
wikipedia,Cold War,c,lettera,1730,1.1069305148150885,0.9538074659470744,0.9827407814818075,0.9562671043992229
wikipedia,Cold War,u,lettera,1392,1.1178739875738548,0.9316638091252322,1.0418462371265813,0.8732947736680159
wikipedia,Cold War,m,lettera,1287,1.174148355612853,0.9875471001220876,0.9057136736244868,0.999053077926941
wikipedia,Cold War,p,lettera,1071,1.0440897204811046,0.9725214921674151,0.9522123193849773,1.0289691097865397
wikipedia,Cold War,f,lettera,940,0.9667716765363504,0.9476269945489878,0.9649173721166115,0.9163455605414192
wikipedia,Cold War,g,lettera,918,1.0686520871115408,1.0030540818788396,0.9939314391209919,1.0077915298332025
wikipedia,Cold War,w,lettera,833,1.1492456541199403,1.0481250379020486,0.9868136939093981,1.031532136075782
wikipedia,Cold War,b,lettera,650,1.1230077683659825,0.957584603661855,1.0071170399395213,1.1155847200060673
wikipedia,Cold War,the,funzione,854,1.097124817312132,0.9976921924258416,1.0783094242314146,0.8112412561843649
wikipedia,Cold War,of,funzione,373,1.0237332449471936,0.9736621474808715,1.012186910094213,0.9087654801572883
wikipedia,Cold War,in,funzione,297,1.0346561549146949,1.0036603929662595,0.992032405177438,0.9743071989273614
wikipedia,Cold War,and,funzione,295,0.978395945797915,1.0241494924899428,0.9447475240992809,0.9156560013762914
wikipedia,Cold War,to,funzione,269,1.0153719592706238,0.9926378401026706,0.9526021167422364,0.8797595547838053
wikipedia,Cold War,was,funzione,85,1.1170905714820831,0.9610163886941486,1.0203731000652199,1.0336760116608403
wikipedia,Cold War,soviet,keyword,106,1.0482440034287455,0.9794699695832244,1.0498637605405536,1.1713221109949545
wikipedia,Cold War,war,keyword,87,1.1903172216816873,0.8953514308520013,1.1006099325238201,1.2456988724095936
wikipedia,Cold War,us,keyword,61,1.1953534811305766,0.9645961230818173,1.1678343630655827,1.5915238963812515
wikipedia,Cold War,united,keyword,51,1.0912288840353492,1.033720474892607,1.0835169047068958,1.04401950108042
wikipedia,Cold War,states,keyword,45,0.9170586775988506,0.9553577539595474,0.8722772854106919,0.8714688486320018
wikipedia,Cold War,cold,keyword,37,1.1097167732422233,0.9572085955870367,1.1565474359088859,1.3799302765119041
wikipedia,Cold War,nuclear,keyword,38,1.2386770401867278,0.9669119462648202,1.2011365519263935,1.5211661465232416
wikipedia,Cold War,as,appaiata,80,0.9025578478751526,1.0125031506662754,0.9740677874337679,1.051517865827945
wikipedia,Cold War,by,appaiata,73,1.0095315922239088,1.011008560715485,1.0667172179632445,1.1853594616738061
wikipedia,Cold War,for,appaiata,58,1.1098537969597664,0.978312615749101,1.0168181742402993,1.0384802790415908
wikipedia,Cold War,from,appaiata,50,1.119616870200844,1.0188226931420459,1.040503820234502,1.0656158050854951
wikipedia,Cold War,an,appaiata,45,0.8680560680868973,0.9308041695303904,0.9465306760730282,0.8463753574175349
wikipedia,Cold War,its,appaiata,36,1.042668893077505,1.0076643498015903,1.131606499838351,1.1211477749987333
wikipedia,Cold War,communist,appaiata,41,1.1331333464636502,0.9285135477240098,1.0691745041565726,1.0913105130504182
wikipedia,Moscow,vocali,vocali,17673,1.2951257299894496,0.9254833626224488,0.9802806579463224,0.5859505660827382
wikipedia,Moscow,spazio,spazio,9528,1.2373963420614944,0.946320596513285,0.9263960316302886,0.479463656572466
wikipedia,Moscow,e,lettera,5346,1.0593560875934402,0.9771840747817847,1.0099045439757202,0.8550180312917902
wikipedia,Moscow,t,lettera,4199,1.1391277398622852,0.9914014715746142,0.909879263452772,0.8470707304414226
wikipedia,Moscow,a,lettera,3812,1.169676143814573,0.9464971254116582,0.990251035877899,0.8662727291779211
wikipedia,Moscow,o,lettera,3678,1.1065584010952207,0.9855391193513988,1.0127932552597878,0.9552474581299102
wikipedia,Moscow,i,lettera,3542,1.2303983239736964,0.9968178701133686,0.9418329880727883,0.8870773072179521
wikipedia,Moscow,s,lettera,3359,1.28693131460172,1.0165245354538015,1.005949536669885,0.9520645820470426
wikipedia,Moscow,n,lettera,3266,1.178598134981785,0.9571783778675268,0.9547289104890756,0.8800133167580734
wikipedia,Moscow,r,lettera,3095,1.184177253476125,0.9816388218043288,1.0236189530505888,0.8605462569698578
wikipedia,Moscow,h,lettera,2134,1.1408771932131456,0.9324668330012158,0.9498102445983698,0.8707395207780712
wikipedia,Moscow,l,lettera,1893,1.2240227987441934,1.033583532509863,1.0186757156008603,1.0250415643445767
wikipedia,Moscow,c,lettera,1763,1.2085520930082492,0.9883088615584978,0.9602379021714827,0.9747591855969223
wikipedia,Moscow,d,lettera,1637,1.1988746946623487,1.0142742693158906,0.956861857672834,0.936364775534994
wikipedia,Moscow,m,lettera,1496,1.2924201213902065,1.0073802349691077,1.0049403139439124,0.9741454103273147
wikipedia,Moscow,u,lettera,1295,1.2411417468046755,0.9807725653782017,1.0073856064476117,0.9512446652796925
wikipedia,Moscow,f,lettera,1074,0.9986341753357522,1.0190118504700987,0.986816955227311,0.9799851373650564
wikipedia,Moscow,w,lettera,915,1.2468351290209518,1.0070598165297,0.9478810742101026,0.9364227934429701
wikipedia,Moscow,p,lettera,823,1.0190577395958507,0.8994039233935517,0.9315729365678288,1.0932878668607453
wikipedia,Moscow,y,lettera,796,1.2610796806440874,0.9191915741997283,1.0186897911295436,0.9759671675903715
wikipedia,Moscow,g,lettera,765,1.05678798549014,1.0659533790596811,1.0351171016774081,1.0072696043151246
wikipedia,Moscow,the,funzione,898,1.1956029740771843,0.9231295065367924,1.0407828758130793,0.9310137137388965
wikipedia,Moscow,of,funzione,453,1.2445655481593203,0.9698839311836357,1.027286373602332,0.9167160776489538
wikipedia,Moscow,in,funzione,312,1.1487212197910392,1.0044651127992574,1.0184943458939606,1.0076493428581588
wikipedia,Moscow,and,funzione,267,1.117149007015298,0.9738812004592177,1.0256836785968884,0.9166782726414595
wikipedia,Moscow,to,funzione,131,1.1504461746526584,0.9540565677681837,1.0647920182339436,1.1173241232389945
wikipedia,Moscow,is,funzione,122,1.378803737922326,1.0338986642975037,1.3014059294209532,2.1929862069843566
wikipedia,Moscow,moscow,keyword,214,1.2753912035796873,0.9872428460728614,1.0724925342949116,1.106178229295712
wikipedia,Moscow,city,keyword,97,1.265223780854805,0.9304414250582148,1.2048998713786616,1.5334485456387361
wikipedia,Moscow,russian,keyword,51,1.1301294335402103,1.0316693400309676,1.1162921030128865,1.271176709063208
wikipedia,Moscow,century,keyword,36,1.2906401023544445,1.000242680928711,1.1856626603681926,1.4092427499637907
wikipedia,Moscow,first,keyword,28,1.1368796243306634,0.9898982932773025,1.006273325874114,1.177994214063643
wikipedia,Moscow,also,keyword,28,1.0513135106918439,0.955910509983223,1.0508533242054094,1.3843517853781606
wikipedia,Moscow,moscow's,keyword,27,1.0838848801305183,0.9980088662518383,1.1129787661692363,0.9752235881662346
wikipedia,Moscow,was,appaiata,112,1.3744888694750181,1.0259806645047018,1.1131199635385647,1.247926776952383
wikipedia,Moscow,from,appaiata,76,1.1199153024771007,0.9638175735586584,1.107001008678375,1.1877699474502263
wikipedia,Moscow,it,appaiata,50,0.9948436064362857,0.9585231500329492,0.9677177444938517,0.9948176219217956
wikipedia,Moscow,has,appaiata,29,1.081487238050165,0.9901117365518276,1.0946268358758908,1.7113438171351194
wikipedia,Moscow,an,appaiata,27,1.1858817151519288,1.0443045964489361,1.0855529575912641,1.2484117336688305
wikipedia,Moscow,there,appaiata,27,1.0042239151683823,0.9418996349890699,1.0065166666205607,0.9435763915599618
wikipedia,Moscow,most,appaiata,26,1.1940117810013002,1.0039606163346155,1.1540866074588034,1.274226159455027
wikipedia,Nelson Mandela,vocali,vocali,18690,1.0342207675177053,0.9408690274525165,0.9964309532158312,0.49778480909726613
wikipedia,Nelson Mandela,spazio,spazio,9286,1.0282823903061167,1.0251587010214371,0.9314145841007108,0.4745680381917575
wikipedia,Nelson Mandela,e,lettera,5828,1.055350336382932,0.9806183617736669,1.030184588150318,0.8566377555231964
wikipedia,Nelson Mandela,a,lettera,4589,1.1643034408176143,0.9545116706633804,0.9347599791449803,0.8642301026030896
wikipedia,Nelson Mandela,t,lettera,4004,1.16773429774352,0.9415797796713977,1.0932673344295825,0.8861479706042482
wikipedia,Nelson Mandela,n,lettera,3947,1.1546438574216413,0.9886625393358859,0.945789664863351,0.8522245380515809
wikipedia,Nelson Mandela,i,lettera,3833,1.1718050543864527,1.008068746853591,0.9646393694473154,0.8872450255519849
wikipedia,Nelson Mandela,o,lettera,3190,1.0397895994789526,0.9090371861372426,1.0240201222158698,0.8969613003742548
wikipedia,Nelson Mandela,r,lettera,2969,1.0922648751460253,1.0133731416321445,1.028832163307068,0.857515067543994
wikipedia,Nelson Mandela,s,lettera,2800,1.0942444667427875,1.0091770726045122,1.000444762170722,0.9110731103290504
wikipedia,Nelson Mandela,d,lettera,2244,1.008076560654888,0.9915207527436184,1.0232662867991371,0.8907894350278508
wikipedia,Nelson Mandela,h,lettera,2221,1.2287892851599862,1.0448387591578001,1.0346417223895534,0.9418824623734673
wikipedia,Nelson Mandela,l,lettera,2058,1.1229588839782418,1.0273741449894886,0.9836765385848167,0.95247050386948
wikipedia,Nelson Mandela,c,lettera,1695,1.070019815027418,1.0194470752271885,1.0176675821659777,1.0371038101975654
wikipedia,Nelson Mandela,m,lettera,1444,1.2184441671800135,1.0602052904525203,1.0368882728730984,0.9708713368531521
wikipedia,Nelson Mandela,u,lettera,1250,1.0389849871712522,0.9789147511326454,0.9738807939215327,0.9527860958038925
wikipedia,Nelson Mandela,g,lettera,1020,0.9554359172881902,0.9887495765787276,0.9143564126810958,0.9363558033411319
wikipedia,Nelson Mandela,f,lettera,1007,1.0319960921647227,0.9344746937546904,0.9750254440968423,1.0139182658294
wikipedia,Nelson Mandela,p,lettera,976,1.0961896900473913,0.9563629536888589,1.0184987969418644,1.0703965878838766
wikipedia,Nelson Mandela,w,lettera,802,1.005677348175962,0.9708274533668598,0.9333775613155332,0.9514161507647354
wikipedia,Nelson Mandela,b,lettera,787,1.088262118251753,1.0080737603018235,1.0098392088412222,1.0185509906801733
wikipedia,Nelson Mandela,the,funzione,547,1.1810065125339224,0.9523488600033431,0.9939633618185293,0.8907578090119205
wikipedia,Nelson Mandela,and,funzione,293,0.975697956968151,1.0002112263833174,0.9381475835408488,0.7660299107960796
wikipedia,Nelson Mandela,in,funzione,285,1.2512954730009926,1.0067739879688815,1.144226894966712,1.0973287439077182
